Price,Address,Beds,Baths,Parking,Type,Weekly Price,Latitude,Longitude,geometry,index_right,STOP_ID,LATITUDE,STOP_NAME,LONGITUDE,TICKETZONE,ROUTEUSSP,distance_to_train,distance_to_cbd
$650 pw,"211/55 Jeffcott Street, West Melbourne VIC 3003",2,1,1,Apartment,650,-37.8120511,144.9517315,POINT (16135952.940183314 -4552908.8545917375),91,19841,-37.811981,Flagstaff Railway Station (Melbourne City),144.955654,1,"Belgrave,Craigieburn,Cranbourne,Flemington,Glen Waverley,Hurstbridge,Lilydale,Mernda,Pakenham,Sunbury,Upfield,Alamein",0.846,1.427
$620 per week,"404/8 Waterview Walk, Docklands VIC 3008",2,1,1,Apartment,620,-37.8196989,144.9481318,POINT (16135552.223412305 -4553986.5320503395),63,22180,-37.817936,Southern Cross Railway Station (Melbourne City),144.951411,1,"Belgrave,Craigieburn,Cranbourne,Flemington,Frankston,Glen Waverley,Hurstbridge,Lilydale,Mernda,Pakenham,Sandringham,Sunbury,Upfield,Werribee,Williamstown,Alamein",0.503,2.845
$650pw / $2824pcm,"2/545-549 Nicholson Street, Carlton North VIC 3054",2,1,1,Apartment,650,-37.7866534,144.9766596,POINT (16138727.923581757 -4549330.779093603),43,20019,-37.783217,Rushall Railway Station (Fitzroy North),144.992407,1,Mernda,1.906,3.96
$620.00,"101/1 Major Street, Highett VIC 3190",2,2,1,Apartment,620,-37.9481318,145.0394965,POINT (16145722.895292787 -4572101.164756418),122,19872,-37.948425,Highett Railway Station (Highett),145.041872,2,Frankston,0.351,18.133
$650 weekly,"207/23 Bent Street, Bentleigh VIC 3204",2,1,1,Apartment,650,-37.91548950000001,145.0379313,POINT (16145548.658025794 -4567494.182850029),189,19939,-37.917425,Bentleigh Railway Station (Bentleigh),145.036995,"1,2",Frankston,0.273,15.815
$650,"1012/600 Doncaster Road, Doncaster VIC 3108",2,2,2,Apartment,650,-37.7877507,145.1241501,POINT (16155146.490938602 -4549485.343347582),62,20042,-37.819222,Box Hill Railway Station (Box Hill),145.121429,2,"Lilydale,Belgrave",4.236,17.979
$625pw / $2716pcm,"1/37 Shand Road, Reservoir VIC 3073",2,1,2,Apartment,625,-37.7208517,145.0195339,POINT (16143500.668825874 -4540066.227795241),35,20010,-37.716885,Reservoir Railway Station (Reservoir),145.006996,"1,2",Mernda,1.529,13.399
$630.00,"1/9 Grandview Grove, Bayswater VIC 3153",3,2,2,Apartment,630,-37.8452823,145.2634313,POINT (16170651.203199679 -4557592.38758161),120,19870,-37.84173,Bayswater Railway Station (Bayswater),145.268136,2,Belgrave,2.453,34.454
$640 per week,"76a Nell Street, Greensborough VIC 3088",3,2,2,Apartment,640,-37.70928809999999,145.102157,POINT (16152698.230245637 -4538438.981143188),12,19985,-37.703954,Greensborough Railway Station (Greensborough),145.108247,2,Hurstbridge,1.815,21.889
$610 per week,"6/9 WILTON GROVE, Elwood VIC 3184",2,1,0,Apartment,610,-37.8827524,144.9801819,POINT (16139120.024224177 -4562875.874159423),205,19955,-37.875906,Ripponlea Railway Station (Ripponlea),144.995237,1,Sandringham,2.018,9.622
$625 per week,"6/20-22 Canterbury Road, Blackburn South VIC 3130",2,2,1,Apartment,625,-37.8307169,145.1374047,POINT (16156621.986261271 -4555539.312160998),147,19897,-37.82078,Laburnum Railway Station (Blackburn),145.140703,2,"Lilydale,Belgrave",1.402,22.591
$650 per week,"1605/8 Marmion Place, Docklands VIC 3008",2,1,1,Apartment,650,-37.8134708,144.9424794,POINT (16134923.001122544 -4553108.900899435),3,19973,-37.807419,North Melbourne Railway Station (West Melbourne),144.94257,1,"Flemington,Sunbury,Upfield,Werribee,Williamstown,Craigieburn",2.029,2.71
$650.00 per week,"3304/250 City Road, Southbank VIC 3006",2,1,0,Apartment,650,-37.8257169,144.9597894,POINT (16136849.941508178 -4554834.627361926),104,19854,-37.818305,Flinders Street Railway Station (Melbourne City),144.966964,1,"Belgrave,Craigieburn,Cranbourne,Flemington,Frankston,Glen Waverley,Hurstbridge,Lilydale,Mernda,Pakenham,Sandringham,Sunbury,Upfield,Werribee,Williamstown,Alamein",2.68,2.294
$630.00,"1/58 Beach Road, Mentone VIC 3194",2,1,2,Apartment,630,-37.9875057,145.0575692,POINT (16147734.739054043 -4577660.937644783),115,19865,-37.981865,Mentone Railway Station (Mentone),145.065166,2,Frankston,1.465,26.203
$610.00,"11/14 Cromwell Road, South Yarra VIC 3141",2,1,1,Apartment,610,-37.84515260000001,145.000073,POINT (16141334.291347494 -4557574.103844736),197,19947,-37.844591,Hawksburn Railway Station (South Yarra),145.002142,1,Frankston,0.92,7.44
$650.00,"18/83 Whiteman Street, Southbank VIC 3006",2,1,1,Apartment,650,-37.8270114,144.9559351,POINT (16136420.88279481 -4555017.065675658),63,22180,-37.817936,Southern Cross Railway Station (Melbourne City),144.951411,1,"Belgrave,Craigieburn,Cranbourne,Flemington,Frankston,Glen Waverley,Hurstbridge,Lilydale,Mernda,Pakenham,Sandringham,Sunbury,Upfield,Werribee,Williamstown,Alamein",3.304,2.717
$ 650 PER WEEK,"2/5 Welwyn Court, Keysborough VIC 3173",3,2,2,Apartment,650,-37.99269,145.1839121,POINT (16161799.166347388 -4578393.2064975025),139,19889,-37.978255,Yarraman Railway Station (Noble Park),145.1916,2,"Pakenham,Cranbourne",3.167,36.513
$640.00 per week,"6116/172 Edward Street, Brunswick East VIC 3057",2,2,1,Apartment,640,-37.775312,144.9718123,POINT (16138188.324614037 -4547733.3786296),219,19969,-37.774987,Jewell Railway Station (Brunswick),144.958717,1,Upfield,1.387,4.716
620 per week,"717/91 Galada Avenue, Parkville VIC 3052",2,2,1,Apartment,620,-37.7785874,144.9392004,POINT (16134557.984512232 -4548194.683231845),1,19971,-37.78814,Flemington Bridge Railway Station (North Melbourne),144.939323,1,Upfield,1.803,4.895
$650 per week,"807/68 La Trobe Street, Melbourne VIC 3000",2,1,1,Apartment,650,-37.8083648,144.9667899,POINT (16137629.233603476 -4552389.445416258),92,19842,-37.809939,Melbourne Central Railway Station (Melbourne City),144.962594,1,"Belgrave,Craigieburn,Cranbourne,Flemington,Glen Waverley,Hurstbridge,Lilydale,Mernda,Pakenham,Sunbury,Upfield,Alamein",1.04,1.547
$650,"406/58 Kambrook Road, Caulfield North VIC 3161",2,1,1,Apartment,650,-37.875864,145.0358589,POINT (16145317.959513074 -4561904.370963546),193,19943,-37.877459,Caulfield Railway Station (Caulfield East),145.042525,1,"Frankston,Pakenham,Cranbourne",1.285,11.977
$610.00,"239/22 Kavanagh Street, Southbank VIC 3006",1,1,1,Apartment,610,-37.822919,144.9658944,POINT (16137529.54699947 -4554440.320675838),104,19854,-37.818305,Flinders Street Railway Station (Melbourne City),144.966964,1,"Belgrave,Craigieburn,Cranbourne,Flemington,Frankston,Glen Waverley,Hurstbridge,Lilydale,Mernda,Pakenham,Sandringham,Sunbury,Upfield,Werribee,Williamstown,Alamein",0.991,2.422
$650/pw without furniture or $695/pw furnitured,"806/25 Osullivan Road, Glen Waverley VIC 3150",1,1,1,Apartment,650,-37.8763725,145.1641835,POINT (16159602.988641327 -4561976.083985552),123,19873,-37.879504,Glen Waverley Railway Station (Glen Waverley),145.162058,2,Glen Waverley,0.687,26.864
$650 weekly,"803/263 Franklin Street, Melbourne VIC 3000",2,1,0,Apartment,650,-37.8094208,144.95644,POINT (16136477.08800571 -4552538.235889097),91,19841,-37.811981,Flagstaff Railway Station (Melbourne City),144.955654,1,"Belgrave,Craigieburn,Cranbourne,Flemington,Glen Waverley,Hurstbridge,Lilydale,Mernda,Pakenham,Sunbury,Upfield,Alamein",0.873,1.192
$650 per week,"306/123 Pelham Street, Carlton VIC 3053",2,1,0,Apartment,650,-37.8027957,144.964425,POINT (16137365.974139698 -4551604.79403978),92,19842,-37.809939,Melbourne Central Railway Station (Melbourne City),144.962594,1,"Belgrave,Craigieburn,Cranbourne,Flemington,Glen Waverley,Hurstbridge,Lilydale,Mernda,Pakenham,Sunbury,Upfield,Alamein",1.358,1.866
$645,"1/83 Craighill Dr, Wheelers Hill VIC 3150",3,2,2,Apartment,645,-37.9160822,145.1992557,POINT (16163507.208086327 -4567577.815532989),123,19873,-37.879504,Glen Waverley Railway Station (Glen Waverley),145.162058,2,Glen Waverley,7.097,29.704
$604,"B302/348 Macaulay Road, Kensington VIC 3031",1,1,0,Apartment,604,-37.7947678,144.9342535,POINT (16134007.298123227 -4550473.817219847),2,19972,-37.794267,Macaulay Railway Station (North Melbourne),144.936166,1,Upfield,1.619,4.11
$610,"105/115-125 Poath Road, Murrumbeena VIC 3163",2,2,1,Apartment,610,-37.8954081,145.076475,POINT (16149839.323083082 -4564661.003458768),168,19918,-37.894881,Hughesdale Railway Station (Hughesdale),145.077635,"1,2","Pakenham,Cranbourne",0.224,20.077
$620 per week,"110/15-17 Irving Avenue, Box Hill VIC 3128",2,2,1,Apartment,620,-37.8159513,145.1215572,POINT (16154857.850630926 -4553458.431063143),62,20042,-37.819222,Box Hill Railway Station (Box Hill),145.121429,2,"Lilydale,Belgrave",1.693,20.526
$650,"907/7 Aspen Street, Moonee Ponds VIC 3039",2,2,1,Apartment,650,-37.7655561,144.9217946,POINT (16132620.379719384 -4546359.486894307),58,20038,-37.765707,Moonee Ponds Railway Station (Moonee Ponds),144.919161,1,Craigieburn,1.592,7.065
$650,"13/316 Neerim Road, Carnegie VIC 3163",2,2,1,Apartment,650,-37.8893249,145.059463,POINT (16147945.555905707 -4563802.909221669),170,19920,-37.886241,Carnegie Railway Station (Carnegie),145.058575,1,"Pakenham,Cranbourne",0.957,17.893
$650 and Fully Furnished Option At Extra pw,"408A/58 Dorcas Street, Southbank VIC 3006",2,1,1,Apartment,650,-37.8303531,144.9682232,POINT (16137788.787829628 -4555488.037684235),104,19854,-37.818305,Flinders Street Railway Station (Melbourne City),144.966964,1,"Belgrave,Craigieburn,Cranbourne,Flemington,Frankston,Glen Waverley,Hurstbridge,Lilydale,Mernda,Pakenham,Sandringham,Sunbury,Upfield,Werribee,Williamstown,Alamein",1.827,3.558
$630.00,"3603/1 Balston Street, Southbank VIC 3006",1,1,0,Apartment,630,-37.8252355,144.9613893,POINT (16137028.041561496 -4554766.782829307),104,19854,-37.818305,Flinders Street Railway Station (Melbourne City),144.966964,1,"Belgrave,Craigieburn,Cranbourne,Flemington,Frankston,Glen Waverley,Hurstbridge,Lilydale,Mernda,Pakenham,Sandringham,Sunbury,Upfield,Werribee,Williamstown,Alamein",1.59,2.281
$630 Per Week,"2A Royal Avenue, Heathmont VIC 3135",3,2,2,Apartment,630,-37.8262539,145.2456235,POINT (16168668.84797153 -4554910.308220676),121,19871,-37.828322,Heathmont Railway Station (Heathmont),145.244555,2,Belgrave,0.87,30.199
$650 weekly,"1006A/8 Franklin St, Melbourne VIC 3000",2,1,0,Apartment,650,-37.8074591,144.9619559,POINT (16137091.115184978 -4552261.833918853),92,19842,-37.809939,Melbourne Central Railway Station (Melbourne City),144.962594,1,"Belgrave,Craigieburn,Cranbourne,Flemington,Glen Waverley,Hurstbridge,Lilydale,Mernda,Pakenham,Sunbury,Upfield,Alamein",1.179,0.794
$630.00 per week,"2505/350 William Street, Melbourne VIC 3000",2,2,0,Apartment,630,-37.8112625,144.9566204,POINT (16136497.170041852 -4552797.736637907),91,19841,-37.811981,Flagstaff Railway Station (Melbourne City),144.955654,1,"Belgrave,Craigieburn,Cranbourne,Flemington,Glen Waverley,Hurstbridge,Lilydale,Mernda,Pakenham,Sunbury,Upfield,Alamein",0.702,0.857
$640 per week,"607/140 Lt Collins Street, Melbourne VIC 3000",2,1,0,Apartment,640,-37.8134628,144.969041,POINT (16137879.8249092 -4553107.773629054),93,19843,-37.811054,Parliament Railway Station (Melbourne City),144.972911,1,"Belgrave,Craigieburn,Cranbourne,Flemington,Glen Waverley,Hurstbridge,Lilydale,Mernda,Pakenham,Sunbury,Upfield,Alamein",0.673,0.788
$650 per week,"202/15 Pickles Street, Port Melbourne VIC 3207",2,1,1,Apartment,650,-37.844256,144.9441601,POINT (16135110.09579072 -4557447.711520804),63,22180,-37.817936,Southern Cross Railway Station (Melbourne City),144.951411,1,"Belgrave,Craigieburn,Cranbourne,Flemington,Frankston,Glen Waverley,Hurstbridge,Lilydale,Mernda,Pakenham,Sandringham,Sunbury,Upfield,Werribee,Williamstown,Alamein",4.178,5.621
$630,"403/70 Dorcas Street, Southbank VIC 3006",2,1,1,Apartment,630,-37.8307587,144.9675355,POINT (16137712.23341581 -4555545.203527186),104,19854,-37.818305,Flinders Street Railway Station (Melbourne City),144.966964,1,"Belgrave,Craigieburn,Cranbourne,Flemington,Frankston,Glen Waverley,Hurstbridge,Lilydale,Mernda,Pakenham,Sandringham,Sunbury,Upfield,Werribee,Williamstown,Alamein",1.754,3.502
$650.00,"105/170 Bulleen Road, Bulleen VIC 3105",2,2,1,Apartment,650,-37.7658166,145.0821012,POINT (16150465.628802186 -4546396.169908618),185,19935,-37.757073,Heidelberg Railway Station (Heidelberg),145.060686,"1,2",Hurstbridge,3.156,14.656
$650 per week,"102/2a Como Street, Alphington VIC 3078",2,1,2,Apartment,650,-37.7805532,145.0337143,POINT (16145079.22373312 -4548471.554678077),181,19931,-37.778394,Alphington Railway Station (Alphington),145.031255,1,Hurstbridge,0.645,9.962
$620 per week & Furnish pw,"805/120 Abeckett Street, Melbourne VIC 3000",1,1,0,Apartment,620,-37.8093086,144.9597389,POINT (16136844.319873892 -4552522.426800326),92,19842,-37.809939,Melbourne Central Railway Station (Melbourne City),144.962594,1,"Belgrave,Craigieburn,Cranbourne,Flemington,Glen Waverley,Hurstbridge,Lilydale,Mernda,Pakenham,Sunbury,Upfield,Alamein",1.247,0.624
$620 per week & Furnish,"1907/120 Abeckett Street, Melbourne VIC 3000",1,1,0,Apartment,620,-37.8093086,144.9597389,POINT (16136844.319873892 -4552522.426800326),92,19842,-37.809939,Melbourne Central Railway Station (Melbourne City),144.962594,1,"Belgrave,Craigieburn,Cranbourne,Flemington,Glen Waverley,Hurstbridge,Lilydale,Mernda,Pakenham,Sunbury,Upfield,Alamein",1.247,0.624
$650,"229/8 Lygon St, Brunswick East VIC 3057",2,2,1,Apartment,650,-37.7786834,144.9708932,POINT (16138086.010870047 -4548208.204100029),219,19969,-37.774987,Jewell Railway Station (Brunswick),144.958717,1,Upfield,1.378,4.257
$630 per week,"1205/28 Wills Street, Melbourne VIC 3000",2,2,0,Apartment,630,-37.8106901,144.9574623,POINT (16136590.889921151 -4552717.083162672),91,19841,-37.811981,Flagstaff Railway Station (Melbourne City),144.955654,1,"Belgrave,Craigieburn,Cranbourne,Flemington,Glen Waverley,Hurstbridge,Lilydale,Mernda,Pakenham,Sunbury,Upfield,Alamein",0.629,0.941
$640,"2908E/888 Collins Street, Docklands VIC 3008",1,1,1,Apartment,640,-37.8204734,144.9425146,POINT (16134926.919568622 -4554095.6757004885),63,22180,-37.817936,Southern Cross Railway Station (Melbourne City),144.951411,1,"Belgrave,Craigieburn,Cranbourne,Flemington,Frankston,Glen Waverley,Hurstbridge,Lilydale,Mernda,Pakenham,Sandringham,Sunbury,Upfield,Werribee,Williamstown,Alamein",1.037,2.829
$650 pw,"G09/13 Koonawarra Street, Clayton VIC 3168",2,1,1,Apartment,650,-37.9078447,145.1249291,POINT (16155233.20882193 -4566415.526970541),165,19915,-37.924683,Clayton Railway Station (Clayton),145.120534,2,"Pakenham,Cranbourne",3.29,23.159
$640 per week,"506/8 Hallenstein Street, Footscray VIC 3011",2,2,1,Apartment,640,-37.8000429,144.9082015,POINT (16131107.202749081 -4551216.963578808),48,20025,-37.801083,Footscray Railway Station (Footscray),144.903199,1,"Werribee,Williamstown,Sunbury",0.796,5.798
$650 and Fully Furnished Option At Extra pw,"507A/33 Inkerman Street, St Kilda VIC 3182",2,2,1,Apartment,650,-37.8643939,144.9831423,POINT (16139449.57444472 -4560286.890791811),206,19956,-37.869488,Balaclava Railway Station (Balaclava),144.993512,1,Sandringham,1.269,7.508
$615 per week,"809/380 Little Lonsdale Street, Melbourne VIC 3000",2,1,1,Apartment,615,-37.8122683,144.9582693,POINT (16136680.72475022 -4552939.459440789),91,19841,-37.811981,Flagstaff Railway Station (Melbourne City),144.955654,1,"Belgrave,Craigieburn,Cranbourne,Flemington,Glen Waverley,Hurstbridge,Lilydale,Mernda,Pakenham,Sunbury,Upfield,Alamein",0.498,0.618
$610 per week,"103/37 Park Street, Elsternwick VIC 3185",2,2,1,Apartment,610,-37.878881,145.0127542,POINT (16142745.956074141 -4562329.861369564),204,19954,-37.884753,Elsternwick Railway Station (Elsternwick),145.000898,1,Sandringham,1.687,11.291
$620,"118/88 Kavanagh Street, Southbank VIC 3006",2,1,1,Apartment,620,-37.8246292,144.9630105,POINT (16137208.51271997 -4554681.336553876),104,19854,-37.818305,Flinders Street Railway Station (Melbourne City),144.966964,1,"Belgrave,Craigieburn,Cranbourne,Flemington,Frankston,Glen Waverley,Hurstbridge,Lilydale,Mernda,Pakenham,Sandringham,Sunbury,Upfield,Werribee,Williamstown,Alamein",1.475,2.165
$650pw-ACs in Bedrooms! Storage cage,"102/546 Williamstown Road, Port Melbourne VIC 3207",2,2,1,Apartment,650,-37.8317372,144.9428743,POINT (16134966.961189458 -4555683.116007439),63,22180,-37.817936,Southern Cross Railway Station (Melbourne City),144.951411,1,"Belgrave,Craigieburn,Cranbourne,Flemington,Frankston,Glen Waverley,Hurstbridge,Lilydale,Mernda,Pakenham,Sandringham,Sunbury,Upfield,Werribee,Williamstown,Alamein",2.566,3.733
$610.00 per week,"109/121-125 Victoria Road Victoria Road, Northcote VIC 3070",2,2,1,Apartment,610,-37.7731374,145.0110848,POINT (16142560.119316213 -4547427.121069213),179,19929,-37.779187,Dennis Railway Station (Northcote),145.008242,1,Hurstbridge,0.836,8.134
$650,"2301/160 Victoria Street, Carlton VIC 3053",1,1,0,Apartment,650,-37.8061605,144.9619,POINT (16137084.892425446 -4552078.866250496),92,19842,-37.809939,Melbourne Central Railway Station (Melbourne City),144.962594,1,"Belgrave,Craigieburn,Cranbourne,Flemington,Glen Waverley,Hurstbridge,Lilydale,Mernda,Pakenham,Sunbury,Upfield,Alamein",1.171,0.967
$630 and Fully Furnished Option At Extra pw,"4307/639 Little Lonsdale Street, Melbourne VIC 3000",1,1,0,Apartment,630,-37.8141904,144.952579,POINT (16136047.283451758 -4553210.299369979),91,19841,-37.811981,Flagstaff Railway Station (Melbourne City),144.955654,1,"Belgrave,Craigieburn,Cranbourne,Flemington,Glen Waverley,Hurstbridge,Lilydale,Mernda,Pakenham,Sunbury,Upfield,Alamein",0.578,1.158
$650pw/$2824pcm,"1504/429 Spencer Street, West Melbourne VIC 3003",3,1,1,Apartment,650,-37.8104958,144.9499867,POINT (16135758.709935779 -4552689.705648911),91,19841,-37.811981,Flagstaff Railway Station (Melbourne City),144.955654,1,"Belgrave,Craigieburn,Cranbourne,Flemington,Glen Waverley,Hurstbridge,Lilydale,Mernda,Pakenham,Sunbury,Upfield,Alamein",1.193,1.774
$625 pw,"4/44 Great ocean Road, Aireys Inlet VIC 3231",3,2,2,Apartment,625,-38.4591278,144.1071273,POINT (16041932.030717453 -4644489.755094381),171,19921,-37.899378,Werribee Railway Station (Werribee),144.661118,2,Werribee,91.355,124.245
$650 per week,"1908/5 Sutherland Street, Melbourne VIC 3000",2,1,0,Apartment,650,-37.811416,144.9608504,POINT (16136968.051487908 -4552819.365515103),92,19842,-37.809939,Melbourne Central Railway Station (Melbourne City),144.962594,1,"Belgrave,Craigieburn,Cranbourne,Flemington,Glen Waverley,Hurstbridge,Lilydale,Mernda,Pakenham,Sunbury,Upfield,Alamein",1.0,0.377
$650.00,"901/21 Healeys Lane, Melbourne VIC 3000",2,1,0,Apartment,650,-37.8135217,144.9557383,POINT (16136398.975119023 -4553116.073160105),91,19841,-37.811981,Flagstaff Railway Station (Melbourne City),144.955654,1,"Belgrave,Craigieburn,Cranbourne,Flemington,Glen Waverley,Hurstbridge,Lilydale,Mernda,Pakenham,Sunbury,Upfield,Alamein",0.334,0.918
$620,"219/88 Kavanagh Street, Southbank VIC 3006",1,1,1,Apartment,620,-37.8246292,144.9630105,POINT (16137208.51271997 -4554681.336553876),104,19854,-37.818305,Flinders Street Railway Station (Melbourne City),144.966964,1,"Belgrave,Craigieburn,Cranbourne,Flemington,Frankston,Glen Waverley,Hurstbridge,Lilydale,Mernda,Pakenham,Sandringham,Sunbury,Upfield,Werribee,Williamstown,Alamein",1.475,2.165
$625,"1009/135 A'Beckett Street, Melbourne VIC 3000",1,1,1,Apartment,625,-37.8097879,144.9596466,POINT (16136834.045084894 -4552589.960802852),92,19842,-37.809939,Melbourne Central Railway Station (Melbourne City),144.962594,1,"Belgrave,Craigieburn,Cranbourne,Flemington,Glen Waverley,Hurstbridge,Lilydale,Mernda,Pakenham,Sunbury,Upfield,Alamein",1.272,0.649
$620.00,"2/170 Wheatley Road, Ormond VIC 3204",2,2,1,Apartment,620,-37.9039563,145.0349695,POINT (16145218.95195796 -4565866.929649128),191,19941,-37.903212,Ormond Railway Station (Ormond),145.039613,"1,2",Frankston,0.536,15.231
$650,"304/92 Mimosa Road, Carnegie VIC 3163",2,2,1,Apartment,650,-37.8871023,145.0528986,POINT (16147214.810240345 -4563489.40766401),170,19920,-37.886241,Carnegie Railway Station (Carnegie),145.058575,1,"Pakenham,Cranbourne",1.031,16.489
